id,nom_aliment,colonne,ancienne_valeur,nouvelle_valeur,unité,source_principale,source_secondaire,justification,niveau_de_confiance,date
19713,"Fromage blanc, nature, au lait de chèvre, 7% MG environ",Vitamine_D_µg_100g,,0.4,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Fromage blanc nature au lait de chèvre 7% MG ; proxy fromage de chèvre frais (espèce et texture fraîche toutes deux respectées).,Moyen,2026-08-04
19713,"Fromage blanc, nature, au lait de chèvre, 7% MG environ",Vitamine_B12_µg_100g,,0.19,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Fromage blanc nature au lait de chèvre 7% MG ; proxy fromage de chèvre frais (espèce et texture fraîche toutes deux respectées).,Moyen,2026-08-04
19713,"Fromage blanc, nature, au lait de chèvre, 7% MG environ",Sélénium_µg_100g,,2.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Fromage blanc nature au lait de chèvre 7% MG ; proxy fromage de chèvre frais (espèce et texture fraîche toutes deux respectées).,Moyen,2026-08-04
19713,"Fromage blanc, nature, au lait de chèvre, 7% MG environ",Beta-Carotène_µg_100g,,54.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Fromage blanc nature au lait de chèvre 7% MG ; proxy fromage de chèvre frais (espèce et texture fraîche toutes deux respectées).,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Vitamine_D_µg_100g,,0.1,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Vitamine_B12_µg_100g,,0.43,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Sélénium_µg_100g,,9.7,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé chocolat sucré ; proxy cottage cheese.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Vitamine_B12_µg_100g,,0.43,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Sélénium_µg_100g,,9.7,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_B12_µg_100g,,0.43,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Sélénium_µg_100g,,9.7,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aromatisé 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19719,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19719,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19719,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19719,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré ; même proxy.,Moyen,2026-08-04
19720,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19720,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré, enrichi en vitamine D",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse aux fruits 2-3% MG sucré enrichi vitD ; même proxy.,Moyen,2026-08-04
19663,"Fromage frais type petit suisse, nature, 0% MG",Vitamine_E_mg_100g,,0.01,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, nonfat, uncreamed, dry, large or small curd",,Petit suisse nature 0% MG ; proxy cottage cheese non crémeux.,Moyen,2026-08-04
19663,"Fromage frais type petit suisse, nature, 0% MG",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, nonfat, uncreamed, dry, large or small curd",,Petit suisse nature 0% MG ; proxy cottage cheese non crémeux.,Moyen,2026-08-04
19666,"Fromage frais type petit suisse, nature, 10% MG environ",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 10% MG environ ; proxy cottage cheese standard.,Moyen,2026-08-04
19666,"Fromage frais type petit suisse, nature, 10% MG environ",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 10% MG environ ; proxy cottage cheese standard.,Moyen,2026-08-04
19666,"Fromage frais type petit suisse, nature, 10% MG environ",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 10% MG environ ; proxy cottage cheese standard.,Moyen,2026-08-04
19664,"Fromage frais type petit suisse, nature, 4% MG environ",Vitamine_E_mg_100g,,0.08,mg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 4% MG environ ; même proxy.,Moyen,2026-08-04
19664,"Fromage frais type petit suisse, nature, 4% MG environ",Vitamine_K1_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 4% MG environ ; même proxy.,Moyen,2026-08-04
19664,"Fromage frais type petit suisse, nature, 4% MG environ",Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 4% MG environ ; même proxy.,Moyen,2026-08-04
19664,"Fromage frais type petit suisse, nature, 4% MG environ",Vitamine_D_µg_100g,,0.1,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 4% MG environ ; même proxy.,Moyen,2026-08-04
19664,"Fromage frais type petit suisse, nature, 4% MG environ",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cottage, creamed, large or small curd",,Petit suisse nature 4% MG environ ; même proxy.,Moyen,2026-08-04
19865,Kéfir de lait,Vitamine_E_mg_100g,,0.02,mg,"USDA FoodData Central (SR Legacy) — Kefir, lowfat, plain, LIFEWAY",,Correspondance exacte : kéfir de lait.,Élevé,2026-08-04
19865,Kéfir de lait,Beta-Carotène_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Kefir, lowfat, plain, LIFEWAY",,Correspondance exacte : kéfir de lait.,Élevé,2026-08-04
19038,"Lait à 1,2% MG, UHT, enrichi en vitamines",Vitamine_E_mg_100g,,0.01,mg,"USDA FoodData Central (SR Legacy) — Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,"Lait 1,2% MG UHT enrichi ; proxy lait 1% MG (gamme la plus proche).",Moyen,2026-08-04
19038,"Lait à 1,2% MG, UHT, enrichi en vitamines",Beta-Carotène_µg_100g,,2.0,µg,"USDA FoodData Central (SR Legacy) — Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,"Lait 1,2% MG UHT enrichi ; proxy lait 1% MG (gamme la plus proche).",Moyen,2026-08-04
19027,"Lait concentré sucré, entier",Vitamine_E_mg_100g,,0.16,mg,"USDA FoodData Central (SR Legacy) — Milk, canned, condensed, sweetened",,"Correspondance exacte : lait concentré sucré = ""sweetened condensed milk"".",Élevé,2026-08-04
19201,"Lait de chèvre, demi-écrémé, UHT",Vitamine_E_mg_100g,,0.07,mg,"USDA FoodData Central (SR Legacy) — Milk, goat, fluid, with added vitamin D",,Lait de chèvre demi-écrémé UHT ; proxy lait de chèvre entier (teneur réduite en matière grasse non distinguée par l'USDA).,Moyen,2026-08-04
19202,"Lait de chèvre, entier, cru",Vitamine_E_mg_100g,,0.07,mg,"USDA FoodData Central (SR Legacy) — Milk, goat, fluid, with added vitamin D",,Correspondance exacte : lait de chèvre entier cru.,Élevé,2026-08-04
19202,"Lait de chèvre, entier, cru",Vitamine_K1_µg_100g,,0.3,µg,"USDA FoodData Central (SR Legacy) — Milk, goat, fluid, with added vitamin D",,Correspondance exacte : lait de chèvre entier cru.,Élevé,2026-08-04
19202,"Lait de chèvre, entier, cru",Vitamine_B12_µg_100g,,0.07,µg,"USDA FoodData Central (SR Legacy) — Milk, goat, fluid, with added vitamin D",,Correspondance exacte : lait de chèvre entier cru.,Élevé,2026-08-04
19202,"Lait de chèvre, entier, cru",Beta-Carotène_µg_100g,,7.0,µg,"USDA FoodData Central (SR Legacy) — Milk, goat, fluid, with added vitamin D",,Correspondance exacte : lait de chèvre entier cru.,Élevé,2026-08-04
19033,Lait demi-écrémé (aliment moyen),Vitamine_E_mg_100g,,0.03,mg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,"Lait demi-écrémé (aliment moyen) ; catégorie de matière grasse bien définie (~1,5-1,8% MG), proxy lait ""reduced fat 2%"" (équivalence standard).",Moyen,2026-08-04
19033,Lait demi-écrémé (aliment moyen),Vitamine_B9_µg_100g,,5.0,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,"Lait demi-écrémé (aliment moyen) ; catégorie de matière grasse bien définie (~1,5-1,8% MG), proxy lait ""reduced fat 2%"" (équivalence standard).",Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Vitamine_E_mg_100g,,0.03,mg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Vitamine_K1_µg_100g,,0.2,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Vitamine_B9_µg_100g,,5.0,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Vitamine_D_µg_100g,,1.2,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Vitamine_B12_µg_100g,,0.53,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Sélénium_µg_100g,,2.5,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19060,"Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure), UHT,  à teneur réduite en lactose",Beta-Carotène_µg_100g,,4.0,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé à teneur réduite en lactose UHT ; même proxy (lactose non distingué).,Moyen,2026-08-04
19042,"Lait demi-écrémé, pasteurisé",Vitamine_E_mg_100g,,0.03,mg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,"Lait demi-écrémé pasteurisé ; correspondance de gamme avec lait ""reduced fat 2%"".",Élevé,2026-08-04
19041,"Lait demi-écrémé, UHT",Vitamine_E_mg_100g,,0.03,mg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé UHT ; même correspondance.,Élevé,2026-08-04
19041,"Lait demi-écrémé, UHT",Vitamine_B9_µg_100g,,5.0,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé UHT ; même correspondance.,Élevé,2026-08-04
19037,"Lait demi-écrémé, UHT, enrichi en vitamine D",Vitamine_E_mg_100g,,0.03,mg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé UHT enrichi vitamine D ; même correspondance (lait USDA déjà enrichi en vitamine D par défaut).,Élevé,2026-08-04
19037,"Lait demi-écrémé, UHT, enrichi en vitamine D",Beta-Carotène_µg_100g,,4.0,µg,"USDA FoodData Central (SR Legacy) — Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Lait demi-écrémé UHT enrichi vitamine D ; même correspondance (lait USDA déjà enrichi en vitamine D par défaut).,Élevé,2026-08-04
19051,"Lait écrémé, pasteurisé",Vitamine_E_mg_100g,,0.01,mg,"USDA FoodData Central (SR Legacy) — Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",,Correspondance exacte : lait écrémé pasteurisé.,Élevé,2026-08-04
19050,"Lait écrémé, UHT",Vitamine_E_mg_100g,,0.01,mg,"USDA FoodData Central (SR Legacy) — Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",,Correspondance exacte : lait écrémé UHT.,Élevé,2026-08-04
19050,"Lait écrémé, UHT",Vitamine_B9_µg_100g,,5.0,µg,"USDA FoodData Central (SR Legacy) — Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",,Correspondance exacte : lait écrémé UHT.,Élevé,2026-08-04
19044,"Lait en poudre, demi-écrémé",Vitamine_E_mg_100g,,0.0,mg,"USDA FoodData Central (SR Legacy) — Milk, dry, nonfat, regular, with added vitamin A and vitamin D",,"Lait en poudre demi-écrémé ; l'USDA n'a que lait en poudre entier ou écrémé, proxy écrémé (plus proche pour un lait demi-écrémé français, généralement peu gras).",Moyen,2026-08-04
